filename,source_device,capture_date,year_guess,gps_lat,gps_lon,camera_model,archival_box,is_separator,document_date,description,file_path,notes
IMG_1141.HEIC,iphone,2026-04-21 07:59:48 +0000,2026,,,iPhone 15,2,,9.4.73,"Page 8 of a Norwegian document discussing A/S NEBB in Skøyen, describing club membership, working groups, weekend courses, and project work with references to administrative procedures and a meeting date of 9.4.73.",public/images/primary/raw/iphone/IMG_1141.HEIC,
IMG_1142.HEIC,iphone,2026-04-21 08:00:02 +0000,2026,,,iPhone 15,2,,,"Page 9 of a typed document in Norwegian discussing the purpose of a meeting, mentioning that it aims to give an attempt at holding a discussion among club members about problematic issues they work with.",public/images/primary/raw/iphone/IMG_1142.HEIC,
IMG_1143.HEIC,iphone,2026-04-21 08:07:27 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,Y,,,public/images/primary/raw/iphone/IMG_1143.HEIC,
IMG_1144.HEIC,iphone,2026-04-21 08:07:50 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,27. og 28. november 1972,"Norwegian meeting minutes from Norsk Regnesentral (Norwegian Computing Center) documenting a two-day work meeting with agenda items related to hydraulic projects, materials management, and work group coordination, with multiple timed sessions and participants listed.",public/images/primary/raw/iphone/IMG_1144.HEIC,
IMG_1145.HEIC,iphone,2026-04-21 08:07:53 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,29. november,"Norwegian typewritten document discussing meetings and organizational matters related to Roald Dales gruppe and club leadership, with references to Plenumsmøte, Olav Dahls gruppe, Håkon Råvs gruppe, and a meeting scheduled for Tuesday 29 November at 19:00.",public/images/primary/raw/iphone/IMG_1145.HEIC,
IMG_1146.HEIC,iphone,2026-04-21 08:07:57 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,12/12/72,"A Norwegian typewritten document (page 3) discussing club engagement and organizational matters, mentioning Olav Terje Børge, with references to technological development and democratic organizational principles.",public/images/primary/raw/iphone/IMG_1146.HEIC,
IMG_1147.HEIC,iphone,2026-04-21 08:08:33 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"A handwritten and typed Norwegian document discussing a case involving the Ombudsman (Sivilombudsmannen) and matters related to Vern- og Velferd (Welfare and Protection), with editorial corrections and annotations in red ink and blue pen.",public/images/primary/raw/iphone/IMG_1147.HEIC,
IMG_1148.HEIC,iphone,2026-04-21 08:08:56 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,26.10.72,"Handwritten notes in Norwegian dated 26 October 1972 containing meeting minutes or discussion points about Berit Nygaard and various matters related to membership, appointments, and organisational procedures.",public/images/primary/raw/iphone/IMG_1148.HEIC,
IMG_1149.HEIC,iphone,2026-04-21 08:09:54 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian containing administrative or instructional text with sections labeled RD, with references to information systems, program activities, and various abbreviated terms related to organizational procedures.",public/images/primary/raw/iphone/IMG_1149.HEIC,
IMG_1150.HEIC,iphone,2026-04-21 08:10:00 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper containing genealogical or biographical information with lists of names, family relationships, and a mathematical calculation or table at the bottom showing DNA-related data (Vf, DNA, Vr P, totalt, SP) with percentages.",public/images/primary/raw/iphone/IMG_1150.HEIC,
IMG_1151.HEIC,iphone,2026-04-21 08:10:23 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper, appearing to be meeting minutes or research notes discussing various topics including organizational matters, council meetings, and administrative issues, with a diagram or box drawn on the page.",public/images/primary/raw/iphone/IMG_1151.HEIC,
IMG_1152.HEIC,iphone,2026-04-21 08:10:31 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper containing medical or anatomical terminology, including references to 'Ulubrus & Ogler' (upper/outer), various anatomical structures, and what appears to be clinical observations or case notes with abbreviations and medical terminology.",public/images/primary/raw/iphone/IMG_1152.HEIC,
IMG_1153.HEIC,iphone,2026-04-21 08:10:37 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten note in Norwegian on grid paper discussing opportunities for future development, including references to structural changes, agreements, and organizational matters.",public/images/primary/raw/iphone/IMG_1153.HEIC,
IMG_1154.HEIC,iphone,2026-04-21 08:10:42 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in a notebook containing a table with time entries (kl. 900, 1400, 1300, 1700) and corresponding amounts (10.00, 12.60, 1700, 1600), with references to 'kaffe' (coffee) and 'huldag' (possibly a person or event), followed by miscellaneous notes about meetings and administrative matters.",public/images/primary/raw/iphone/IMG_1154.HEIC,
IMG_1155.HEIC,iphone,2026-04-21 08:10:46 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,27.10.72,"Handwritten Norwegian notebook page containing meeting notes or minutes regarding programming and organizational matters, with references to a date of 27.10.72 (27 October 1972) and various agenda items.",public/images/primary/raw/iphone/IMG_1155.HEIC,
IMG_1156.HEIC,iphone,2026-04-21 08:10:51 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notebook page in Norwegian containing notes about housing, warehouses, and various administrative matters, with small decorative flags or stickers at the bottom.",public/images/primary/raw/iphone/IMG_1156.HEIC,
IMG_1157.HEIC,iphone,2026-04-21 08:11:19 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper discussing class designations (B1, B3 class, Netterkjøpfahl), building terms, plasterwork, roofing details, material management, outcarting/unloading procedures, and problems related to letting/furnishing of samples for professional use.",public/images/primary/raw/iphone/IMG_1157.HEIC,
IMG_1158.HEIC,iphone,2026-04-21 08:11:25 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on graph paper discussing godsmangel (goods shortage), lager (warehouse/storage), styregoeds (board goods), and various control mechanisms and procedures, with references to slutt (end) and operations management.",public/images/primary/raw/iphone/IMG_1158.HEIC,
IMG_1159.HEIC,iphone,2026-04-21 08:11:42 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten Norwegian text on grid paper discussing administrative or organizational matters, mentioning meetings, representatives, and various procedures or regulations.",public/images/primary/raw/iphone/IMG_1159.HEIC,
IMG_1160.HEIC,iphone,2026-04-21 08:11:50 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian containing observations about clubfoot (klubbfot) delegation, including references to costs, discussions, and mentions of organizations or officials.",public/images/primary/raw/iphone/IMG_1160.HEIC,
IMG_1161.HEIC,iphone,2026-04-21 08:12:12 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper listing various items related to housing, information, and inquiries, with a vertical list of repeated words on the left margin, appearing to be study or research notes.",public/images/primary/raw/iphone/IMG_1161.HEIC,
IMG_1162.HEIC,iphone,2026-04-21 08:13:10 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,"26., 27. og 28. oktober 1972","Minutes or report from a three-day meeting (October 26-28, 1972) of the NUMP-Prosjektet (Delprosjekt A.S. Hydraulik) with attendees including Erling Winsjansen, Roald Dale, and others, documenting discussions on workplace planning systems and organizational matters.",public/images/primary/raw/iphone/IMG_1162.HEIC,
IMG_1163.HEIC,iphone,2026-04-21 08:13:27 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,28. oktober,"Norwegian typewritten document (page 2) discussing planning systems and dispositions, mentioning a meeting on October 28 from 10:00 to 17:00, with sections on club operations, organizational work, and bedriftsforsamlingen (works assembly), with what appears to be organizational initials or stamp at the bottom.",public/images/primary/raw/iphone/IMG_1163.HEIC,
IMG_1164.HEIC,iphone,2026-04-21 08:13:37 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten note in Norwegian on grid paper documenting a meeting or discussion about systematizing another person's disposition for forestry work (tørkleggfillet), listing various forestry-related items and noting issues with wetland forest (under wet woodland).",public/images/primary/raw/iphone/IMG_1164.HEIC,
IMG_1165.HEIC,iphone,2026-04-21 08:15:58 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,20/9-72,"A Norwegian memorandum dated September 20, 1972, addressed to Olav Terje Bergøl regarding research project results and work group activities within what appears to be a club or organizational structure, discussing preliminary findings and future program direction.",public/images/primary/raw/iphone/IMG_1165.HEIC,
IMG_1166.HEIC,iphone,2026-04-21 08:16:04 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"A typewritten letter in Norwegian from Den Norske Ingeniørforening (The Norwegian Society of Engineers) discussing survey results regarding working conditions and membership, signed by Erling Winsjansen.",public/images/primary/raw/iphone/IMG_1166.HEIC,
IMG_1167.HEIC,iphone,2026-04-21 08:17:34 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten Norwegian manuscript page discussing management and economics of agricultural production, likely from an academic or policy document focusing on labor costs and capitalist interests in farming.",public/images/primary/raw/iphone/IMG_1167.HEIC,
IMG_1170.HEIC,iphone,2026-04-21 08:18:02 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten Norwegian notes on grid paper discussing hydraulic analysis, structure/bracket/weight loading, bedrifts (business/industrial) requirements, and various technical considerations with diagrams and calculations.",public/images/primary/raw/iphone/IMG_1170.HEIC,
IMG_1171.HEIC,iphone,2026-04-21 08:18:10 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten Norwegian text on grid paper discussing organizational membership and fundraising appeals, appearing to be meeting notes or correspondence from an administrative or organizational context.",public/images/primary/raw/iphone/IMG_1171.HEIC,
IMG_1172.HEIC,iphone,2026-04-21 08:19:40 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,1972,"Handwritten Norwegian notes on labor and economic issues, discussing worker situations, benefit programs, and class struggle, with references to labor organizations and economic concerns from the early 1970s.",public/images/primary/raw/iphone/IMG_1172.HEIC,
IMG_1173.HEIC,iphone,2026-04-21 08:19:47 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten Norwegian text on grid paper containing notes about citizens' councils, discussion points, pedagogical principles for worker programs, and signatures by Odd Dahl as organizer.",public/images/primary/raw/iphone/IMG_1173.HEIC,
IMG_1174.HEIC,iphone,2026-04-21 08:20:01 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten Norwegian notes on grid paper discussing organizational structure, roles and responsibilities, including references to 'Bedrift' (business/enterprise), 'Styret' (board), 'Administrasjon' (administration), and various control and management functions with mentions of financial control and production/sales oversight.",public/images/primary/raw/iphone/IMG_1174.HEIC,
IMG_1175.HEIC,iphone,2026-04-21 08:20:13 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten note in Norwegian on grid paper discussing production/forestry matters with a timeline or schedule showing activities like 'Kartlegging/Håll', 'Plan for forbedring/Framlegging av', 'Gjennomf. av Plan/Oppfølg', and mentions of 'Samodelting' and 'Samodelting villom a-gruppe'.",public/images/primary/raw/iphone/IMG_1175.HEIC,
IMG_1176.HEIC,iphone,2026-04-21 08:20:26 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on a grid-lined notebook page, containing what appears to be organizational or administrative notes with numbered and bulleted points, including references to budget matters and various procedures or guidelines.",public/images/primary/raw/iphone/IMG_1176.HEIC,
IMG_1177.HEIC,iphone,2026-04-21 08:21:05 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper containing linguistic or linguistic analysis notes with sketches of molecular/network diagrams and anatomical drawings, discussing words like 'fork', 'forcheckeker', 'grene', 'viriden', 'logue', 'framfør' and various linguistic categories related to housekeeping ('husholdning').",public/images/primary/raw/iphone/IMG_1177.HEIC,
IMG_1178.HEIC,iphone,2026-04-21 08:21:15 +0000,2026,,,iPhone 15,Olav-Terg Brøgd,,,"Handwritten notes in Norwegian on grid paper analyzing sentence structures, grammatical elements, and linguistic features, with underlined section headers including 'Sentraletid' and 'Flersbilitet', discussing various grammatical concepts and clause analysis.",public/images/primary/raw/iphone/IMG_1178.HEIC,
